frame,pose,left_knee,right_knee,left_elbow,right_elbow,left_shoulder,right_shoulder
frame_0003.jpg,Bhujangasana,168.10406919980707,164.27430250993783,131.47494676121718,130.32656511115312,61.7429669876505,62.866002041492855
frame_0004.jpg,Bhujangasana,173.12030220493315,169.03073959718145,120.4278555645421,118.7533807738122,61.19574885644922,67.30057170504361
frame_0005.jpg,Bhujangasana,170.87202025573916,165.43529135336212,90.364345142159,64.70657042262688,73.95652360582969,77.70325284971581
frame_0006.jpg,Bhujangasana,171.31577682592444,166.83074934749365,71.67970266435722,51.9383268041812,64.70263775234768,77.63406475253316
frame_0007.jpg,Bhujangasana,167.90621342948964,165.11664748097022,68.35634425905913,73.10782833312203,69.11492707598734,74.77225135505101
frame_0008.jpg,Bhujangasana,156.69076060150954,154.9655886703122,110.9246112072143,90.12505030158896,104.73368415801212,93.1156533382932
frame_0009.jpg,Bhujangasana,159.45094750471614,159.1757569385475,101.17140264116227,93.57587689961296,87.30425974912089,86.14539070812974
frame_0010.jpg,Bhujangasana,156.35129623868735,155.84014622697964,95.32075070295544,144.2697868769461,80.0479909964678,20.81724569427049
frame_0011.jpg,Bhujangasana,171.5026337140676,172.3438172630699,113.06499575916168,160.5190267367516,78.628726173608,23.002526701082157
frame_0012.jpg,Bhujangasana,152.01054625905888,151.26701345387858,108.59275979866985,168.5545662488814,79.33126639391526,21.8545355616456
frame_0013.jpg,Bhujangasana,145.05616368953176,141.54505801098222,114.65177482131416,179.8763505324034,84.85135234224778,14.539665321721586
frame_0014.jpg,Bhujangasana,141.97765639737224,137.36586569143586,115.80506416392164,163.68868683720612,85.51456807619458,15.197539633931171
frame_0000.jpg,Padmasana,94.16903512785768,158.10301586053217,153.46154409966235,154.74164838379545,34.085241669919014,0.8323120606545784
frame_0001.jpg,Padmasana,103.85686007117778,138.32068278115213,148.61264974152647,156.08592216811567,22.92679388438363,2.518225580754509
frame_0002.jpg,Padmasana,134.10982170777712,167.50496449779016,141.70736213550978,142.1955840264497,25.081804963532587,13.406290124641616
frame_0003.jpg,Padmasana,103.7779762490969,166.13048819668387,133.16714418820294,110.45983716872492,34.20723514076321,21.462921300098916
frame_0004.jpg,Padmasana,95.97884487763528,176.33159599151838,152.17902017347632,105.26541960247258,31.149830539590397,20.28964869415845
frame_0005.jpg,Padmasana,113.08307555662438,177.39975011654568,142.163151632793,113.46635059823312,32.70394416185432,20.051441219122527
frame_0006.jpg,Padmasana,131.99456521659346,160.07333432250027,138.82276334413845,119.56696374317548,34.83109177980636,27.30790471229534
frame_0007.jpg,Padmasana,122.2627386092461,126.01556147551337,179.95890179551577,169.3766470927114,33.73119224685998,32.69525518343421
frame_0008.jpg,Padmasana,141.98349248507304,168.6816505264702,178.2809734735097,171.46855509923822,29.12819335650754,29.308812558594006
frame_0009.jpg,Padmasana,131.03748693744572,135.83606808070894,179.97382198857514,168.56739926876824,33.12154237658238,29.14484298970145
frame_0010.jpg,Padmasana,153.1382723759254,125.26744733607146,170.5520159129214,113.38448423103512,29.06052233343269,33.435410294868305
frame_0011.jpg,Padmasana,167.06706738350567,157.92448895772984,170.34852110801245,108.72932323416856,26.76599044264073,32.134628977568745
frame_0012.jpg,Padmasana,4.5615729257245885,18.814711790467346,168.89235009716396,113.4081627302146,29.817395753962337,32.30816099602004
frame_0013.jpg,Padmasana,62.0640802184836,30.469424542923967,165.78882494579244,114.38258572624504,27.52827164301112,31.548152514903443
frame_0014.jpg,Padmasana,91.23556855391745,34.73649928722169,160.3464446747888,113.1571907843892,25.28151994489394,31.42423221799032
frame_0000.jpg,Shavasana,101.49153710213696,116.24829604721856,129.8953404514939,103.19632214443678,33.83520800934098,10.607746362194886
frame_0001.jpg,Shavasana,105.09046090952847,115.62768813767651,157.82443497705208,121.15826481983731,7.245277831085688,0.3691328974187725
frame_0002.jpg,Shavasana,179.55860776790377,179.63302788118898,149.91229442603847,135.62665007913512,8.97966408583088,5.256953331472563
frame_0003.jpg,Shavasana,171.77841624121638,177.76487383784868,166.41414984745754,118.8925336628909,3.966399079113078,18.364492644049264
frame_0004.jpg,Shavasana,164.21188752268506,165.54053416371923,170.16486433640827,132.749357577416,3.9352106008842176,24.12357158246044
frame_0005.jpg,Shavasana,57.91140880666976,100.75811754372413,177.99925877259528,115.02225315460666,28.26707238541353,59.05348913033059
frame_0006.jpg,Shavasana,125.4823555760414,156.5262637567955,158.09270988693842,131.31941149776154,15.681125249045875,52.74653625674103
frame_0007.jpg,Shavasana,150.89204742442024,157.41174804305507,168.22131417128546,132.94415030402257,36.51746094964099,46.62857681098179
frame_0008.jpg,Shavasana,118.83520375468952,140.00551767369922,175.03809977611226,120.0266366871603,34.37185891913412,53.415875095969945
frame_0009.jpg,Shavasana,145.84847111717605,153.29640781636436,176.70028997302015,123.2245671550568,20.492666238639263,40.58579141858075
frame_0010.jpg,Shavasana,150.5256764871855,155.5941022636508,178.89297994312813,126.61667932002264,14.222771745177733,37.82926347879658
frame_0011.jpg,Shavasana,124.14651046606808,139.6475736079391,168.80956529297973,119.84329279148685,23.790833429748325,40.50819163510519
frame_0012.jpg,Shavasana,160.52831327092977,161.4293786673085,172.24235001349152,135.85299191990447,32.06377571547456,27.15377348357712
frame_0013.jpg,Shavasana,28.521952918361592,29.404101184833905,178.35391344650094,120.91236049241442,24.120659860589573,39.50224320087357
frame_0014.jpg,Shavasana,30.335045533234243,28.517735992351454,130.52383035603643,138.45364928351012,32.77109605645621,46.88059040272932
frame_0000.jpg,Tadasana,176.37182276586472,178.2863153770942,157.93751186485795,156.40899819088054,178.8126437092694,170.3782949036705
frame_0001.jpg,Tadasana,176.98379297205793,179.42482123028446,155.14795467052875,157.1206340220653,172.6114811664052,173.05395657964996
frame_0002.jpg,Tadasana,177.1666717713059,178.76081591594962,155.61348085587196,154.23854180925747,178.85057964656886,167.03806810081295
frame_0003.jpg,Tadasana,177.4926530215533,174.87427134604314,161.9996263763777,154.1173220377215,178.25320405197016,173.22938001998554
frame_0004.jpg,Tadasana,179.00726447572848,174.37150014033037,160.86423133644763,156.3128918797401,175.5744076389083,175.97353415341323
frame_0005.jpg,Tadasana,176.71442509317362,177.0616720725141,161.35938443836028,155.14000519068662,176.68648623997314,173.76595098678703
frame_0006.jpg,Tadasana,176.85757710518033,177.7201236689481,163.7520912735499,153.41932320972202,179.8536476541897,170.37163091384448
frame_0007.jpg,Tadasana,178.4627182901169,177.49763784205854,162.2162589609475,155.17377032925077,178.18740234096902,169.65984033966447
frame_0008.jpg,Tadasana,179.6316011803019,177.70431238924695,161.91908668939416,157.9196424029976,178.65470792537124,171.5311651903447
frame_0009.jpg,Tadasana,177.65996120594005,177.487539388226,164.23574830614987,153.73773909531658,178.94215622026766,170.52698601576313
frame_0010.jpg,Tadasana,179.5168368542594,176.93213394867848,161.22191730619522,156.6889343100452,176.41449544055448,173.0437841709536
frame_0011.jpg,Tadasana,179.74695142861125,176.62907483368153,159.90099240633424,158.33476787547312,174.7719181590574,173.33065515725562
frame_0012.jpg,Tadasana,179.90662072454762,176.89312677371228,160.05474444176025,159.1092360454362,173.75951919521174,174.1335106117517
frame_0013.jpg,Tadasana,179.1261522934065,176.19159631162222,159.75714703676246,157.10319206960406,174.76157141979718,173.29058377181804
frame_0014.jpg,Tadasana,178.7822830851098,176.49094743102754,158.79588204172808,156.61671162409576,174.80949367950478,172.88556616401823
frame_0000.jpg,Trikonasana,179.66346512744397,168.91106423666758,170.95668513668866,169.85286010356188,22.90444152267807,23.46902046233294
frame_0001.jpg,Trikonasana,178.47996547998437,172.34953381600317,167.28642787889416,171.75489383094023,23.65994972763202,24.763751934049857
frame_0002.jpg,Trikonasana,176.66951530343135,174.5303053580324,173.3273414361297,174.14771539499495,23.10227202538936,20.703285072519936
frame_0003.jpg,Trikonasana,172.61421792164887,175.2639697410087,176.57732767934482,172.0976945572829,30.02893237804676,24.047828067092095
frame_0004.jpg,Trikonasana,175.0417083764273,168.69273410987358,164.80814392971254,179.0854285555502,22.33891446309817,26.927297685169417
frame_0005.jpg,Trikonasana,169.4038022235964,177.63038660939483,163.38710886134055,178.1047714099233,37.13285981232941,27.49864240898072
frame_0006.jpg,Trikonasana,171.32807493507983,177.1170894745417,149.22635911969437,170.53012855448952,95.91239354034388,36.11561238368164
frame_0007.jpg,Trikonasana,175.7118169647614,174.13021532773047,163.7487630225922,171.31266150326385,86.35410724816651,50.45759327660456
frame_0008.jpg,Trikonasana,178.92365494682826,177.06172620745104,158.20674176595222,140.01596748948157,106.1817338995556,15.133648232999326
frame_0009.jpg,Trikonasana,179.3068465783473,178.90335350532305,155.14493545603267,172.56975048939722,100.85236694332424,115.47142930254556
frame_0010.jpg,Trikonasana,170.8715867796893,178.54423505493563,171.42758158460865,165.31057629590185,82.37596497676776,130.39191368781147
frame_0011.jpg,Trikonasana,177.81860447610237,174.3890249355542,158.54048768819865,170.72294614549838,107.7863562726306,137.0046397614387
frame_0012.jpg,Trikonasana,176.312143395186,175.42392389613684,176.91053101291237,178.34800852434648,156.12575204201164,126.55733739096377
frame_0013.jpg,Trikonasana,179.57103928206035,178.1397732981204,161.37757085408214,159.78592264594215,121.37817701226793,107.88854421052388
frame_0014.jpg,Trikonasana,175.37975745390094,167.82091083871777,170.21680891661524,160.45210419520873,136.69166481099657,66.30050415772772
frame_0000.jpg,Vrikshasana,177.85909724990222,175.05163471056164,169.86958328828638,170.9245860597403,23.271161786054694,26.07398268574596
frame_0001.jpg,Vrikshasana,177.42598013182717,175.09518450812638,167.35069240422305,169.4212069381611,24.67202963452445,26.214997881881
frame_0002.jpg,Vrikshasana,177.15049794204,172.4278318693465,157.76440443998078,151.97011251500604,28.307563251004183,31.48880883208789
frame_0003.jpg,Vrikshasana,178.46101969238993,173.76498041712452,168.34132927606578,160.861780974401,23.36476707804376,26.465937043993808
frame_0004.jpg,Vrikshasana,177.26435114848238,175.33880381353316,161.4283721400731,153.85689036310904,28.39020872374151,33.37784848655917
frame_0005.jpg,Vrikshasana,116.59617895378328,157.85127815763772,59.301368684375134,53.3909824761517,26.569857900359285,42.91120484732456
frame_0006.jpg,Vrikshasana,86.69604743687094,149.5542939993136,44.50503553974753,31.84881442009664,30.443732702917742,45.22004582643751
frame_0007.jpg,Vrikshasana,84.25657133614095,149.53375739991532,47.21260374778977,35.33583820378633,26.753743986503263,40.111369230870416
frame_0008.jpg,Vrikshasana,86.73682690250837,150.46528193888187,52.16409107635215,44.208947153596256,33.35027600051629,37.22297590559546
frame_0009.jpg,Vrikshasana,83.44592707216752,149.43657317212555,53.88262739694079,41.873333354256445,30.26685651332152,41.05152860644865
frame_0010.jpg,Vrikshasana,83.6701200368882,150.15103196815076,54.37152987951159,41.10410848846706,27.83987204620026,41.38287267963024
frame_0011.jpg,Vrikshasana,83.28509698601256,148.6833001606391,52.38998115132505,41.17036346782081,28.18304197712547,40.444156266339405
frame_0012.jpg,Vrikshasana,82.68598049759,148.57298607327056,51.94910340716816,39.56789223241905,28.582807448812748,40.68705657692527
frame_0013.jpg,Vrikshasana,86.0671216945905,152.02907305057482,53.144133185674754,39.894265530164006,27.521340741922828,41.17233195649617
frame_0014.jpg,Vrikshasana,82.88523685905308,149.2177887184709,52.56638557516661,39.04045834531786,27.74663666700615,41.47501011872579
frame_0000.jpg,Bhujangasana,179.01654101044355,179.90724885262895,31.16033255312453,36.70548988841896,14.776437811162223,19.37610007687738
frame_0001.jpg,Bhujangasana,170.68006828671636,170.67361072508913,41.84204399480795,49.51942107705826,45.20558292660802,48.4549991116925
frame_0002.jpg,Bhujangasana,165.83094054116486,165.00826394501246,48.892853554266814,54.54246064430576,55.26473821171008,62.65111279166038
frame_0003.jpg,Bhujangasana,168.12110905269222,165.68008028818937,66.4901076143718,55.14823002482895,59.75080735322924,60.75163881253973
frame_0004.jpg,Bhujangasana,176.53435110499692,175.3372800763161,46.73911473975095,45.53486593875665,44.77400949450569,43.40735071093092
frame_0005.jpg,Bhujangasana,171.6435361583096,170.2854053198306,78.50993597053474,53.56998241704475,64.85488263837001,54.52323732636943
frame_0006.jpg,Bhujangasana,164.6022619590592,159.8188949449155,124.89874366531843,85.38310862816007,67.66661111365441,45.954452344288974
frame_0007.jpg,Bhujangasana,166.6173796592868,159.84867499739852,133.87394868977697,105.89659172879816,57.8245764478394,48.73286756344989
frame_0008.jpg,Bhujangasana,168.92003569645573,161.0521688239116,148.13036703168345,122.431229728236,56.18639878016384,46.39621624099014
frame_0009.jpg,Bhujangasana,173.87009302669284,164.68757315406148,154.91868860115744,136.97460267974571,54.70612886236015,48.73135788722277
frame_0010.jpg,Bhujangasana,175.1905126815699,165.88910643146636,170.44102032988408,152.18305199296765,61.64406028897508,55.52526568677444
frame_0011.jpg,Bhujangasana,175.76655727591182,165.8248655566175,169.64834645279174,156.7948901414974,59.24403994080746,56.095346724
frame_0012.jpg,Bhujangasana,176.5057043751301,166.87271875744173,169.97791239000426,158.06862839131836,58.4330573646068,55.23083804533318
frame_0013.jpg,Bhujangasana,178.754495119452,168.74857551579967,168.1038288231587,161.1876304702283,57.11462293729802,56.7792614478286
frame_0014.jpg,Bhujangasana,169.8702728766552,158.19069120085098,178.40942556190117,158.87135709413715,58.70664770192278,45.06351078783286
frame_0000.jpg,Padmasana,173.58096654819806,167.9959023397327,176.57886769271414,176.49031920511655,30.317517635016024,32.81983799287581
frame_0001.jpg,Padmasana,179.26887650135976,178.62565962179443,171.57223962186427,167.45877784798373,21.769632148710414,40.09753552878162
frame_0002.jpg,Padmasana,172.7801473076915,174.91927072593322,171.15350958660986,168.6664265584176,21.50546454830843,40.24733146185097
frame_0003.jpg,Padmasana,166.59889930615262,150.86510549361668,171.57993032217783,173.09874375686996,31.60284879218637,36.29330987613963
frame_0004.jpg,Padmasana,176.3428046098876,177.13722865534584,171.17852832277845,168.82187737189454,22.077500218210886,39.56990663940655
frame_0005.jpg,Padmasana,171.08574670830757,167.2363575093888,176.60214531963487,177.07789463001737,29.74704971124346,32.839673194450405
frame_0006.jpg,Padmasana,170.84094474048507,167.25378017478937,176.3782304840328,176.45190646095506,30.508629406245092,33.09663139763878
frame_0007.jpg,Padmasana,171.15098148089078,169.7025288555477,175.98583225524376,177.0337225412078,30.127498143536517,33.00849039333676
frame_0008.jpg,Padmasana,170.360272321336,168.3686627467664,175.74864257913626,176.32294370496098,29.377420860598125,33.701952412794746
frame_0009.jpg,Padmasana,171.1728250690773,165.99374955372554,176.651223512335,177.3006618332397,30.153732755250005,32.94069256014148
frame_0010.jpg,Padmasana,169.3370729416061,168.91612784797076,176.58222203338318,177.273811622389,30.22436483606028,32.61413592376034
frame_0011.jpg,Padmasana,170.44274518529306,167.78247646407357,175.73598147828028,177.15491015812665,30.11920114975781,33.21379044472393
frame_0012.jpg,Padmasana,172.20785940996112,167.8280721442513,176.36749324365516,176.45060453079194,30.569336783778915,33.1236642144168
frame_0013.jpg,Padmasana,177.8149170382227,161.82965995095486,177.34729614496925,177.28539766992466,30.578855719104286,33.18919386571442
frame_0014.jpg,Padmasana,174.22805740659234,165.9115666396265,175.8259899232637,177.09574773017485,30.568257510389092,33.05140121108585
frame_0000.jpg,Shavasana,175.86145306990704,172.4530068748983,165.68126829576053,159.81145531743445,15.533486624552015,6.388490118740922
frame_0001.jpg,Shavasana,172.44320885346107,168.79089117600336,169.49294016721987,163.02124257067402,13.799334223399624,7.151428289071412
frame_0002.jpg,Shavasana,173.89856731702102,169.8597160936809,169.77954110591074,161.1570580709839,13.687240760905704,6.036223043980059
frame_0003.jpg,Shavasana,174.82351155288126,171.28608926306066,168.71552884758503,162.1037783150122,14.657451133342812,6.971431097895466
